,codaNUM2018,REC,nClicks,Duration,ICI1,ICI2,ICI3,ICI4,ICI5,ICI6,ICI7,ICI8,ICI9,ICI10,ICI11,ICI12,ICI13,ICI14,ICI15,ICI16,ICI17,ICI18,ICI19,ICI20,ICI21,ICI22,ICI23,ICI24,ICI25,ICI26,ICI27,ICI28,ICI29,ICI30,ICI31,ICI32,ICI33,ICI34,ICI35,ICI36,ICI37,ICI38,ICI39,ICI40,ELKI2,ELKI2name,Unit,UnitNum,IDN,Date,TagOnTime,Name,Bout,Whale,Coda,TsTo,Tag,Focal,IPI1,IPI2,IPI3,IPI4,IPI5,IPI6,IPI7,IPI8,IPI9,IPI10,IPI11,IPI12,IPI13,IPI14,IPI15,IPI16,IPI17,IPI18,IPI19,IPI20,IPI21,IPI22,IPI23,IPI24,IPI25,IPI26,IPI27,IPI28,IPI29,IPI30,IPI31,IPI32,IPI33,IPI34,IPI35,IPI36,IPI37,IPI38,IPI39,IPI40
5183,5184,sw061b002_11093,3,0.3092805,0.1906262,0.1186543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,0,02-03-2015,11:20:26,ATWOOD,16.0,2.0,9.0,11144.3018,sw061b,0.0,3.2,3.1916667,3.1916667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5184,5185,sw061b002_11093,3,0.3091536,0.1920054,0.1171482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,0,02-03-2015,11:20:26,ATWOOD,16.0,2.0,10.0,11148.7718,sw061b,0.0,2.2,2.025,3.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5185,5186,sw061b002_11093,3,0.3054025,0.1935623,0.1118402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,0,02-03-2015,11:20:26,ATWOOD,16.0,2.0,11.0,11153.4221,sw061b,0.0,1.575,1.5666667,1.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5186,5187,sw061b002_11093,3,0.3247742,0.1947898,0.1299844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,0,02-03-2015,11:20:26,ATWOOD,16.0,2.0,12.0,11157.5662,sw061b,0.0,3.1083333,3.1833333,3.2083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5187,5188,sw061b002_11093,3,0.3006949,0.1786662,0.1220287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,0,02-03-2015,11:20:26,ATWOOD,16.0,2.0,13.0,11161.2533,sw061b,0.0,3.0666667,3.1833333,3.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5188,5189,sw061b002_11093,3,0.2877339,0.1851635,0.1025704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,0,02-03-2015,11:20:26,ATWOOD,16.0,2.0,14.0,11165.1514,sw061b,0.0,3.1333333,3.15,3.1583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5189,5190,sw061b002_11205,5,0.320125,0.091325,0.091675,0.070075,0.06705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,5586,02-03-2015,11:20:26,ATWOOD,17.0,1.0,1.0,11206.5973,sw061b,1.0,3.1,3.0916667,3.075,3.0666667,3.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5190,5191,sw061b002_11205,5,0.33128329999999995,0.0993167,0.0925666,0.07155,0.06785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,5586,02-03-2015,11:20:26,ATWOOD,17.0,1.0,2.0,11210.8086,sw061b,1.0,3.05,3.0583333,3.05,3.05,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5191,5192,sw061b002_11205,5,0.3480166,0.1044583,0.0982083,0.0707667,0.0745833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,5586,02-03-2015,11:20:26,ATWOOD,17.0,1.0,3.0,11215.3523,sw061b,1.0,3.0583333,3.075,3.0666667,3.0583333,3.0666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5192,5193,sw061b002_11205,5,0.3535834,0.1105334,0.0873166,0.0741834,0.08155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,5586,02-03-2015,11:20:26,ATWOOD,17.0,1.0,4.0,11219.686,sw061b,1.0,3.05,3.05,3.0416667,3.0416667,3.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5193,5194,sw061b002_11267,10,0.3961917,0.0295917,0.0383666,0.0331084,0.0339333,0.037625,0.0405167,0.0470666,0.0556,0.0803834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,5586,02-03-2015,11:20:26,ATWOOD,18.0,1.0,1.0,11268.5286,sw061b,1.0,3.1,3.0833333,3.0916667,3.0916667,3.0833333,3.075,3.0666667,3.0666667,3.075,3.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5194,5195,sw061b002_11267,9,0.3763084,0.0327917,0.037825,0.0468833,0.0458834,0.0465833,0.048325,0.0526083,0.0654084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,5586,02-03-2015,11:20:26,ATWOOD,18.0,1.0,2.0,11279.3627,sw061b,1.0,3.1083333,3.0916667,3.075,3.075,3.075,3.0666667,3.075,3.075,3.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5195,5196,sw061b002_13766,5,1.3729583,0.4838166,0.4827917,0.2126167,0.1937333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,5586,02-03-2015,11:20:26,ATWOOD,20.0,1.0,1.0,13783.7876,sw061b,1.0,3.0666667,3.0833333,3.0916667,3.0833333,3.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5196,5197,sw061b002_13766,5,1.4024953,0.51005,0.4746083,0.189675,0.228162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,5586,02-03-2015,11:20:26,ATWOOD,20.0,1.0,2.0,13787.797,sw061b,1.0,3.075,3.075,3.075,3.075,3.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5197,5198,sw061b002_13766,5,1.363775,0.4897833,0.4616333,0.2041417,0.2082167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,5586,02-03-2015,11:20:26,ATWOOD,20.0,1.0,3.0,13791.8055,sw061b,1.0,3.075,3.0833333,3.075,3.075,3.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5198,5199,sw061b002_13766,5,1.3564583,0.4834833,0.4570417,0.200475,0.2154583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,5586,02-03-2015,11:20:26,ATWOOD,20.0,1.0,4.0,13795.5212,sw061b,1.0,3.0833333,3.0916667,3.0833333,3.0833333,3.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5199,5200,sw061b002_13766,5,1.4225333,0.4924083,0.476625,0.2355167,0.2179833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,5586,02-03-2015,11:20:26,ATWOOD,20.0,1.0,5.0,13799.2198,sw061b,1.0,3.0833333,3.075,3.075,3.075,3.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5200,5201,sw061b002_13766,5,1.3880249999999998,0.4933834,0.4735916,0.2053334,0.2157166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,5586,02-03-2015,11:20:26,ATWOOD,20.0,1.0,6.0,13804.2865,sw061b,1.0,3.075,3.0833333,3.0833333,3.0833333,3.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5201,5202,sw061b002_13766,5,1.3480750000000001,0.485375,0.44445,0.205825,0.212425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,5586,02-03-2015,11:20:26,ATWOOD,20.0,1.0,7.0,13808.2236,sw061b,1.0,3.0666667,3.0666667,3.0666667,3.0666667,3.0666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5202,5203,sw061b002_13766,5,1.0961584,0.393475,0.370025,0.1853834,0.147275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,5586,02-03-2015,11:20:26,ATWOOD,20.0,1.0,8.0,13814.8271,sw061b,1.0,2.7916667,2.7916667,2.8166667,2.8583333,2.8916667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5203,5204,sw061b002_13766,5,1.13985,0.4009917,0.4032198,0.1844552,0.1511833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,5586,02-03-2015,11:20:26,ATWOOD,20.0,1.0,9.0,13819.1076,sw061b,1.0,3.075,3.075,3.0583333,3.0083333,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5204,5205,sw061b002_13766,5,1.08535,0.4371334,0.3633083,0.1544833,0.130425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,5586,02-03-2015,11:20:26,ATWOOD,20.0,1.0,10.0,13823.0978,sw061b,1.0,3.0666667,3.0666667,3.0666667,3.0583333,3.0583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5205,5206,sw061b002_13766,5,1.0805916,0.414825,0.3673416,0.1551167,0.1433083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,5586,02-03-2015,11:20:26,ATWOOD,20.0,1.0,11.0,13828.3371,sw061b,1.0,3.0666667,3.0666667,3.075,3.0666667,3.0666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5206,5207,sw061b002_13766,6,1.1322833,0.410775,0.3451833,0.106,0.0998667,0.1704583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,5586,02-03-2015,11:20:26,ATWOOD,20.0,1.0,12.0,13831.7344,sw061b,1.0,3.0833333,3.0916667,3.0833333,3.0833333,3.0833333,3.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5207,5208,sw061b002_13766,5,1.1832417,0.4534667,0.3901083,0.1697584,0.1699083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,5586,02-03-2015,11:20:26,ATWOOD,20.0,1.0,13.0,13838.8912,sw061b,1.0,3.0666667,3.075,3.0666667,3.0666667,3.0666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5208,5209,sw061b002_13766,5,1.1988166999999998,0.4556667,0.4114417,0.1656083,0.1661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,5586,02-03-2015,11:20:26,ATWOOD,20.0,1.0,14.0,13843.5774,sw061b,1.0,3.075,3.075,3.0666667,3.0583333,3.0666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5209,5210,sw061b002_13766,5,1.167475,0.4345083,0.4071,0.1635917,0.162275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,5586,02-03-2015,11:20:26,ATWOOD,20.0,1.0,15.0,13847.8539,sw061b,1.0,3.0666667,3.0583333,3.075,3.0666667,3.0666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5210,5211,sw061b002_13766,15,3.4530583000000004,0.3960583,0.3682667,0.1692417,0.1769666,0.6784584,0.26265,0.2341,0.1821833,0.1552083,0.2040417,0.1951417,0.106625,0.136925,0.1871916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,5586,02-03-2015,11:20:26,ATWOOD,20.0,1.0,16.0,13851.2558,sw061b,1.0,3.0666667,3.0666667,3.0666667,3.075,3.075,3.0833333,3.0833333,3.0916667,3.0833333,3.0833333,3.0833333,3.0833333,3.0833333,3.0833333,3.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5211,5212,sw061b002_13766,5,0.8722750000000001,0.2884145,0.2875022,0.1630667,0.1332916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,5586,02-03-2015,11:20:26,ATWOOD,20.0,1.0,17.0,13857.8265,sw061b,1.0,2.9916667,2.975,2.975,2.9833333,2.9833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5212,5213,sw061b002_13766,5,1.3284208,0.4571372,0.4845122,0.1873025,0.1994689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,0,02-03-2015,11:20:26,ATWOOD,20.0,2.0,1.0,13767.7094,sw061b,0.0,2.8666667,2.825,2.8333333,2.8583333,2.8666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5213,5214,sw061b002_13766,5,1.2811749000000001,0.4398423,0.4769565,0.1817937,0.1825824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,0,02-03-2015,11:20:26,ATWOOD,20.0,2.0,2.0,13772.8452,sw061b,0.0,2.875,2.875,2.85,2.8666667,2.8666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5214,5215,sw061b002_13766,5,1.2614434,0.4210735,0.4682008,0.2159582,0.1562109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A,1,0,02-03-2015,11:20:26,ATWOOD,20.0,2.0,3.0,13777.8194,sw061b,0.0,2.6583333,2.6083333,2.6916667,2.7416667,1.3583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
